subspace_size,qsci_energy,fci_subspace_energy,mean_sample_number
97,-2.7015659556322693,-2.763837569916254,448.11984640881485
98,-2.703318187011576,-2.764421290031907,453.1949374469914
99,-2.704767703210968,-2.765007354745534,463.71543200204906
100,-2.7057914314640104,-2.7656079766905064,468.75866248713487
101,-2.7070434615002923,-2.7660294627110495,469.053632882855
102,-2.7091519145463363,-2.7662794691759993,480.2883467337696
103,-2.7095592154013017,-2.766535556269053,483.4185730922603
104,-2.7113512341591988,-2.767372150763203,506.04354313768584
105,-2.7120140088147293,-2.7682147645026354,514.5273342224638
106,-2.7140092040099186,-2.7694621221414235,518.160460100913
107,-2.7157139788782874,-2.770668162940393,526.6469272551153
108,-2.7170108552900465,-2.771038645693678,527.8235568343355
109,-2.719645318371055,-2.7714162374145532,532.5637482539429
110,-2.720385006901982,-2.7719385973870247,535.5684316702877
111,-2.72128511396465,-2.7724684028714686,546.6876579556678
112,-2.722846941767363,-2.773340867749177,564.8522619713425
113,-2.724104722085832,-2.7740994144284956,565.0027584088523
114,-2.7246471086753674,-2.7748808267372596,578.994870946061
115,-2.726217109885035,-2.7756513020399343,589.7955474127311
116,-2.7273146979596423,-2.7760555901165707,599.687804508492
117,-2.728451365983651,-2.7765631971234974,616.6347566421854
118,-2.7298676397298456,-2.777299019671907,619.1961576704305
119,-2.7309243422631084,-2.777933195349767,637.9735372793891
120,-2.7320152058280245,-2.779104377002827,643.1137395558002
121,-2.733023425792682,-2.7801606305668147,646.9749074992048
122,-2.7336115295463443,-2.7813838160949453,652.1625339924651
123,-2.734085724511081,-2.7824084604631074,660.971739441979
124,-2.7355249195399343,-2.7830267928465724,673.1716616978532
125,-2.736388530225953,-2.7836374684224134,675.195823444987
126,-2.736932841839143,-2.7839175754134016,676.450363886006
127,-2.7378206908661187,-2.7842685558502156,705.4621792005759
128,-2.7398000997739156,-2.7849946265973373,717.4624998511042
129,-2.7405849526480353,-2.78566985286096,743.7879807795327
130,-2.7423152743788193,-2.786318341793263,762.055172516767
131,-2.74340600066286,-2.7869319988813026,764.3418850910514
132,-2.744797372372322,-2.7876314257597814,766.236869244133
133,-2.7462329619571237,-2.7882722987108566,770.3705224273666
134,-2.747455081812173,-2.7887996836755726,786.488880526009
135,-2.747747899273884,-2.7892268922297676,831.116447158802
136,-2.748790123699288,-2.789692627000769,839.6184267049397
137,-2.7493844035872006,-2.790126060552458,840.5218211231997
138,-2.7498378717833987,-2.7906868416903405,847.7784396522177
139,-2.750272551667545,-2.791097064904573,852.8069121610467
140,-2.7511272480604694,-2.7915571300056694,860.1098555545714
141,-2.7518644207639533,-2.7920238854925445,860.6670530485735
142,-2.7531884875516592,-2.7930284178376703,890.8496720719469
143,-2.754781647896986,-2.7937791449322247,892.267060783902
144,-2.7564472140310667,-2.7941895035200335,904.5112720088277
145,-2.757269309768895,-2.794605702423561,906.2503246817314
146,-2.757846399092541,-2.795224457328736,910.8822947002782
147,-2.758292443969337,-2.795778667039584,954.0005663626387
148,-2.7590883959708536,-2.796058449438049,961.0957232269068
149,-2.7598338008399126,-2.7963348702408766,983.0834994555961
150,-2.760012203540323,-2.79681455852285,988.0959812425796
151,-2.7609787392067133,-2.7972105111904724,991.533436093196
152,-2.7623744923198847,-2.7977462652261855,1047.9798759874468
153,-2.7636794243901726,-2.7982783624062875,1066.0101827295064
154,-2.7639136866032663,-2.7987977302264886,1079.7505461712497
155,-2.764528287114202,-2.79930931761022,1115.221314626447
156,-2.7649621947028042,-2.7996044810896077,1139.2470834918834
157,-2.7658452551690758,-2.799948819535615,1150.4909984811295
158,-2.7671673410231286,-2.800398847857432,1160.1550520275373
159,-2.7672882358267716,-2.8008455163319717,1162.378722638924
160,-2.7680867884085356,-2.8011792031051073,1220.2434825884227
161,-2.76891867279045,-2.801441515007603,1248.6140006309145
162,-2.7696156746107325,-2.8020264392141825,1254.9526102713414
163,-2.769829793598581,-2.8026092666043327,1277.8311266318271
164,-2.7709023801933257,-2.802803426221142,1299.8038728497347
165,-2.771695757838306,-2.8029479118815686,1337.6419405743106
166,-2.7718332698108332,-2.803234068387829,1340.1998022038729
167,-2.772377526940222,-2.8035281009384567,1358.3900164438924
168,-2.7729233256026005,-2.8038499083748567,1384.9143293471252
169,-2.7738535610264266,-2.8041718865823966,1402.2971354124932
170,-2.7740507379182264,-2.8045642606312793,1473.602568107968
171,-2.7745762730838424,-2.8049566133840003,1503.4786252447768
172,-2.7752896144889783,-2.805107916789795,1529.0664005173003
173,-2.7754959552854217,-2.805271901153966,1591.1984260869467
174,-2.775930143687174,-2.8056520054161656,1613.7190351446752
175,-2.77618702796627,-2.8059712021731453,1686.3697203198433
176,-2.776707022009038,-2.8064498044873827,1725.3961125503376
177,-2.7770013150952377,-2.8068242351589463,1777.9660663640148
178,-2.7772545007478993,-2.8073401072024438,1784.76022187329
179,-2.777675810753355,-2.8077620129709233,1815.9094422237604
